음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
당가원,중식,3.5037732,서울 마포구 성산동 200-38,보통공원,서울 마포구 망원동 423-15,3.6123698,DMC홍보관,서울 마포구 상암동 1612,홍대패션거리,서울 마포구 서교동 348-78,앨비어러스,호텔,3.5449352,서울 마포구 망원동 405-27
성산왕갈비,한식,3.5745883,서울 마포구 성산동 446,당인리책발전소,서울 마포구 서교동 475-26,3.6123695,건담이지키는작업실,서울 마포구 서교동 352-19,임영웅숲,서울 마포구 상암동 482-429,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
망원동 즉석우동 전문돈까스 본점,일식,3.397603,서울 마포구 망원동 386-4,8짱커피,서울 마포구 성산동 592,3.6123695,아트스페이스 합정,서울 마포구 합정동 394-7,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
,,,,커피앤스쿱,서울 마포구 성산동 593-1,3.6123698,전시장,서울 마포구 연남동 487-342,서울도보관광코스 한강~절두산코스,서울 마포구 합정동,캐슬모텔,모텔,0.77793276,서울 마포구 합정동 426-28
,,,,레이브 에스프레소바,서울 마포구 성산동 260-1,3.6123698,벨로주 망원,서울 마포구 망원동 422-27,서함숲,서울 마포구 상암동 487-108,캐슬모텔,모텔,0.77793276,서울 마포구 합정동 426-28
한강껍데기,한식,3.5745883,서울 마포구 망원동 416-33,카펫,서울 마포구 망원동 57-12,3.6123698,프리즘홀,서울 마포구 서교동 395-152,마포난지생명길,서울 마포구 상암동,더휴식 아늑호텔 서울 홍대점,모텔,0.77793276,서울 마포구 서교동 351-29
,,,,올웨이즈어거스트,서울 마포구 망원동 415-53,3.6123698,연남스페이스,서울 마포구 연남동 504-12,임영웅숲,서울 마포구 상암동 482-429,더휴식 아늑호텔 서울 홍대점,모텔,0.77793276,서울 마포구 서교동 351-29
,,,,올웨이즈어거스트,서울 마포구 망원동 415-53,3.6123698,어거스트 엘리오,서울 마포구 망원동 409-41,새터산,서울 마포구 성산동 산 37-1,앰배서더호텔 머큐어 서울홍대,호텔,3.5449352,서울 마포구 동교동 162-5
,,,,앤트러사이트 서교점,서울 마포구 서교동 475-22,3.6123695,드림홀,서울 마포구 서교동 394-44,박시환숲,서울 마포구 상암동 1535,써클호텔 합정점,호텔,3.5449352,서울 마포구 합정동 382-17
서노스시,일식,3.397603,서울 마포구 성산동 278-22,공차 마포구청역점,서울 마포구 성산동 263-1,3.6123698,라이브앤라우드,서울 마포구 동교동 200-31,서울도보관광코스 한강~절두산코스,서울 마포구 합정동,DW디자인레지던스,게스트하우스,1.7168553,서울 마포구 동교동 203-47
