음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
카미야,일식,3.3446474,서울 마포구 서교동 358-39,달콤한거짓말,서울 마포구 상수동 317-11,3.5430584,홍대난타전용극장,서울 마포구 서교동 357-5,홍대땡땡거리,서울 마포구 동교동 190-1,호텔모모,모텔,0.7859234,서울 서대문구 창천동 20-38
스아게K,일식,3.3446474,서울 마포구 서교동 334-23,서울이스케이프룸 홍대2호점,서울 마포구 서교동 410-9,3.5430584,팟빵홀,서울 마포구 서교동 328-25,소금길,서울 마포구 염리동 9-245,넘버25호텔 신촌점,모텔,0.7859234,서울 마포구 노고산동 106-10
수저가,중식,3.4402337,서울 마포구 신수동 89-10,서울이스케이프룸 홍대2호점,서울 마포구 서교동 410-9,3.5430584,KT&G상상마당 라이브홀,서울 마포구 서교동 367-5,용강상점가,서울 마포구 용강동 40-5,벙크게스트하우스,게스트하우스,1.5448028,서울 마포구 서교동 334-34
부영각,중식,3.4402337,서울 마포구 용강동 494-61,보마켓 신촌점,서울 마포구 구수동 68-2,3.5430584,띠아트,서울 마포구 서교동 358-121,마포음식문화거리,서울 마포구 용강동 45-15,준게스트하우스,게스트하우스,1.5448028,서울 마포구 서교동 335-36
우와 홍대본점,일식,3.3446474,서울 마포구 서교동 364-10,카페장쌤,서울 마포구 서교동 333-30,3.5430584,스페이스한강,서울 마포구 창전동 6-133,신촌피아노거리,서울 서대문구 창천동 30-16,Y호텔,모텔,0.7859234,서울 마포구 노고산동 106-46
을밀대 본점,한식,3.5373106,서울 마포구 염리동 147-6,카페공명 홍대점,서울 마포구 서교동 409-15,3.5430584,대안공간 루프,서울 마포구 서교동 335-11,여의도생태순환길,서울 영등포구 여의도동 84,브라운스위트호텔 신촌센트럴,호텔,3.5165257,서울 마포구 노고산동 57-26
갯배,한식,3.5373106,서울 마포구 구수동 8,스타벅스 서강광흥창역점,서울 마포구 창전동 130,3.5430584,롤링홀,서울 마포구 서교동 402-22,소금길,서울 마포구 염리동 9-245,아만티호텔서울,호텔,3.5165257,서울 마포구 서교동 447-1
지로우라멘,일식,3.3446474,서울 마포구 서교동 343-13,인솔커피 상수점,서울 마포구 상수동 330-17,3.5430584,스페이스한강,서울 마포구 창전동 6-133,서울명예도로 노벨길(경의선숲길 연남동방면),서울 마포구 동교동 172-6,신촌시스터즈호스텔,게스트하우스,1.5448028,서울 마포구 노고산동 106-105
,,,,제비다방,서울 마포구 상수동 330-12,3.5430584,서강대학교메리홀 소극장,서울 마포구 신수동 1-1,여의도생태순환길,서울 영등포구 여의도동 84,신촌시스터즈호스텔,게스트하우스,1.5448028,서울 마포구 노고산동 106-105
,,,,스타일난다 핑크풀카페 홍대점,서울 마포구 서교동 335-21,3.5430584,CJ아지트 광흥창,서울 마포구 신정동 96-29,홍대패션거리,서울 마포구 서교동 348-78,앰배서더호텔 머큐어 서울홍대,호텔,3.5165257,서울 마포구 동교동 162-5
맛이차이나,중식,3.4402337,서울 마포구 상수동 321-1,보마켓 신촌점,서울 마포구 구수동 68-2,3.5430584,마포아트센터 아트홀맥,서울 마포구 대흥동 30-3,신촌이대거리,서울 서대문구 창천동,아만티호텔서울,호텔,3.5165257,서울 마포구 서교동 447-1
