음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,비스트로에버,서울 마포구 상암동 34-101,3.592848,서울시립 난지미술창작스튜디오,서울 마포구 상암동 481-6,평화의공원 난지연못,서울 마포구 성산동,,,,
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,스타벅스 상암MBC점,서울 마포구 상암동 1603,3.592848,(주)씨스퀘어소프트-시너스,서울 마포구 상암동 1580,월드컵공원나들길,서울 마포구 상암동,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
푸차이,중식,3.4881988,서울 마포구 상암동 1622,이디야커피 상암한샘점,서울 마포구 상암동 1522,3.592848,중소기업역사관,서울 마포구 상암동 1622,손나은숲,서울 마포구 상암동 1535,Y호텔,모텔,0.7888164,서울 은평구 응암동 596-1
,,,,투썸플레이스 상암MBC점,서울 마포구 상암동 1603,3.592848,반딧불이생태관,서울 마포구 상암동 481-6,정용화숲,서울 마포구 상암동 1535,Y호텔,모텔,0.7888164,서울 은평구 응암동 596-1
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,카페새싹,서울 마포구 상암동 1530,3.592848,제일라아트홀,서울 마포구 상암동 30-2,응암전통주거리,서울 은평구 응암동 604-11,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
구리돌곱창,한식,3.5632477,서울 마포구 상암동 2-425,카페모임 1호점,서울 마포구 상암동 11-5,3.592848,(주)씨스퀘어소프트-시너스,서울 마포구 상암동 1580,응암전통주거리,서울 은평구 응암동 604-11,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,쇼트 서울,서울 마포구 상암동 23-5,3.592848,은평문화원,서울 은평구 수색동 417-5,정용화숲,서울 마포구 상암동 1535,온천장여관,모텔,0.78881645,서울 은평구 수색동 378-1
상암양평해장국,한식,3.5632477,서울 마포구 상암동 6-6,런이트,서울 마포구 상암동 11-8,3.592848,(주)씨스퀘어소프트-시너스,서울 마포구 상암동 1580,반홍산,서울 은평구 증산동 산 14,,,,
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,할리스 상암DDMC점,서울 마포구 상암동 1610,3.5928483,제일라아트홀,서울 마포구 상암동 30-2,정용화숲,서울 마포구 상암동 1535,온천장여관,모텔,0.78881645,서울 은평구 수색동 378-1
,,,,모카리아,서울 마포구 상암동 11-7,3.5928483,제일라아트홀,서울 마포구 상암동 30-2,마포난지생명길,서울 마포구 상암동,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
,,,,모카리아,서울 마포구 상암동 11-7,3.5928483,풋볼팬타지움,서울 마포구 성산동 516,정용화숲,서울 마포구 상암동 1535,더그레이호텔,호텔,3.536347,서울 서대문구 남가좌동 290-140
청춘소고기,한식,3.5632477,서울 마포구 상암동 15-16,카페탱크6,서울 마포구 성산동 670,3.592848,서울에너지드림센터,서울 마포구 상암동 1535-3,손나은숲,서울 마포구 상암동 1535,온천장여관,모텔,0.78881645,서울 은평구 수색동 378-1
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,매머드커피 상암DDMC점,서울 마포구 상암동 1610,3.592848,(주)씨스퀘어소프트-시너스,서울 마포구 상암동 1580,서울테마산책길 문화비축기지 산책로,서울 마포구 성산동 661,Y호텔,모텔,0.7888164,서울 은평구 응암동 596-1
마이클돈까스 상암본점,일식,3.386794,서울 마포구 상암동 1655,커피아람빈스 로스터리 카페 상암본점,서울 마포구 상암동 1444,3.592848,YTN뉴스퀘어 YTN공개홀,서울 마포구 상암동 1607,서울둘레길 15코스 복원된 자연길,서울 마포구 상암동 482-49,,,,
청춘소고기,한식,3.5632477,서울 마포구 상암동 15-16,메가MGC커피 수색자이점,서울 은평구 수색동 75,3.5928483,제일라아트홀,서울 마포구 상암동 30-2,증산역갈림길,서울 은평구 증산동 199-9,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
옥자회관,일식,3.386794,서울 마포구 상암동 2-29,탐앤탐스 DMC점,서울 은평구 증산동 223-13,3.592848,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,마포난지생명길,서울 마포구 상암동,,,,
