"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3130000","CDFE1230002021000005","20210803","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 395-15 제우피스빌딩 ","서울특별시 마포구 잔다리로 31, 제우피스빌딩 지하2층 (서교동)","04043","스페이스 브릭","2021-08-03 18:01:33","I","2021-08-05 00:22:51.0","","192828.670748802    ","449886.49476413     ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3130000","CDFE1230002021000006","2021-08-03","","03","폐업","03","폐업","2023-07-12","","","","02-555-3199","","","서울특별시 마포구 서교동 336-5","서울특별시 마포구 와우산로29길 15, 2층 (서교동)","04053","네스트 나다","2023-07-12 10:38:31","U","2022-12-06 23:04:00.0","","193641.921008101","450279.768745305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002021000007","20210810","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 395-181 DSM Square ","서울특별시 마포구 독막로3길 45, DSM Square 지하2층 (서교동)","04044","디에스엠아트홀","2021-08-10 13:08:36","I","2021-08-12 00:22:50.0","","192649.130672248    ","449784.871100814    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3130000","CDFE1230002021000008","20210820","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 394-44 서교제일빌딩 ","서울특별시 마포구 양화로 64, 서교제일빌딩 지하2층 B201호 (서교동)","04045","드림홀","2021-08-20 10:08:45","I","2021-08-22 00:22:50.0","","192488.985144597    ","449787.214169203    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3130000","CDFE1230002021000009","2021-09-03","","03","폐업","03","폐업","2023-07-31","","","","02-323-3644","","","서울특별시 마포구 서교동 395-174","서울특별시 마포구 잔다리로3길 34, 스페이스맘 1층 (서교동)","04043","폼텍 웍스홀","2023-08-21 10:00:36","U","2022-12-07 22:03:00.0","","192673.324252536","449828.803389711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002021000010","2021-11-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 377-3 슬로우 로켓(SLOW ROCKET)","서울특별시 마포구 잔다리로 59, 지하1층 (서교동)","04034","가온스테이지","2024-03-06 17:52:07","U","2023-12-03 00:08:00.0","","192638.934814421","450094.333626199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002021000011","20211111","","01","영업/정상","13","영업중","","","","","02-705-8743","","","서울특별시 마포구 신수동 1-1 서강대학교","서울특별시 마포구 백범로 35, 2층 (신수동)","04107","메리홀 소극장","2022-08-18 13:45:49","U","2021-12-07 22:00:00.0","","194564.277152493","449886.700377146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002022000001","2022-04-25","","01","영업/정상","13","영업중","","","","","02-3144-0409","","","서울특별시 마포구 서교동 368-22 서문빌딩","서울특별시 마포구 잔다리로 32, 서문빌딩 지하 1층 (서교동)","04042","무신사 개러지","2023-02-23 16:34:31","U","2022-12-01 22:05:00.0","","192846.735237987","449930.292956528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002022000002","20220517","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 358-116","서울특별시 마포구 어울마당로 94-8, B1층 (서교동)","04040","제이엘 씨어터","2022-05-17 14:41:07","I","2021-12-04 23:09:00.0","","193052.067569122","450096.939208639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002022000003","20220922","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 창전동 6-133","서울특별시 마포구 와우산로 128, 지하 1층 (창전동)","04059","스페이스 한강","2022-09-22 14:23:00","I","2021-12-08 22:04:00.0","","193535.599218494","450116.874823419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002023000001","2023-10-31","","01","영업/정상","13","영업중","","","","","02-779-9061","","","서울특별시 마포구 서교동 363-17","서울특별시 마포구 어울마당로 68, 지하1층 (서교동)","04041","홍대스테이지(ㅎㄷSTAGE)","2023-10-31 14:25:15","I","2022-11-01 00:02:00.0","","192993.338966086","449876.349383745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002023000002","2023-12-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 344-12 H?PULSE","서울특별시 마포구 와우산로 97, H?PULSE 지하2층 (서교동)","04055","H 스테이지","2023-12-07 09:08:00","I","2022-11-02 00:09:00.0","","193245.503633471","450096.86016865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFE1230002024000001","2024-02-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 360-19 지하","서울특별시 마포구 와우산로18길 16, 지하층 (서교동)","04067","옥타바리움 라이브홀","2024-02-13 15:54:29","I","2023-12-01 23:05:00.0","","193204.898870632","449852.007649469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
